"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","TOP_TRATE","Top tax rates","2007","2007",,,"0","Units",,,40,,
"POL","Poland","TOP_TRATE","Top tax rates","2008","2008",,,"0","Units",,,40,,
"POL","Poland","TOP_TRATE","Top tax rates","2009","2009",,,"0","Units",,,32,,
"POL","Poland","TOP_TRATE","Top tax rates","2010","2010",,,"0","Units",,,32,,
"POL","Poland","TOP_TRATE","Top tax rates","2011","2011",,,"0","Units",,,32,,
"POL","Poland","TOP_TRATE","Top tax rates","2012","2012",,,"0","Units",,,32,,
"POL","Poland","TOP_TRATE","Top tax rates","2013","2013",,,"0","Units",,,32,,
"POL","Poland","TOP_TRATE","Top tax rates","2014","2014",,,"0","Units",,,32,,
"POL","Poland","TOP_TRATE","Top tax rates","2015","2015",,,"0","Units",,,32,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2000","2000",,,"0","Units",,,40,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2001","2001",,,"0","Units",,,40,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2002","2002",,,"0","Units",,,40,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2003","2003",,,"0","Units",,,40,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2004","2004",,,"0","Units",,,40,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2005","2005",,,"0","Units",,,40,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2006","2006",,,"0","Units",,,42,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2007","2007",,,"0","Units",,,42,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2008","2008",,,"0","Units",,,42,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2009","2009",,,"0","Units",,,42,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2010","2010",,,"0","Units",,,45.88,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2011","2011",,,"0","Units",,,50,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2012","2012",,,"0","Units",,,49,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2013","2013",,,"0","Units",,,56.5,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2014","2014",,,"0","Units",,,56.5,,
"PRT","Portugal","TOP_TRATE","Top tax rates","2015","2015",,,"0","Units",,,56.5,,
"SVK","Slovak Republic","TOP_TRATE","Top tax rates","2000","2000",,,"0","Units",,,42,,
"SVK","Slovak Republic","TOP_TRATE","Top tax rates","2001","2001",,,"0","Units",,,42,,
"SVK","Slovak Republic","TOP_TRATE","Top tax rates","2002","2002",,,"0","Units",,,38,,
"SVK","Slovak Republic","TOP_TRATE","Top tax rates","2003","2003",,,"0","Units",,,38,,
"SVK","Slovak Republic","TOP_TRATE","Top tax rates","2004","2004",,,"0","Units",,,19,,
"SVK","Slovak Republic","TOP_TRATE","Top tax rates","2005","2005",,,"0","Units",,,19,,
"SVK","Slovak Republic","TOP_TRATE","Top tax rates","2006","2006",,,"0","Units",,,19,,
"SVK","Slovak Republic","TOP_TRATE","Top tax rates","2007","2007",,,"0","Units",,,19,,
"SVK","Slovak Republic","TOP_TRATE","Top tax rates","2008","2008",,,"0","Units",,,19,,
"SVK","Slovak Republic","TOP_TRATE","Top tax rates","2009","2009",,,"0","Units",,,19,,
"SVK","Slovak Republic","TOP_TRATE","Top tax rates","2010","2010",,,"0","Units",,,19,,
